ID,score,is_solution
XGene2859__84912_reverseEXCHANGE2,2,0
XMetab__439179___g____,2,0
XGene2861__7355EXCHANGE2,2,0
XGene2861__7355EXCHANGE1,2,0
XGene2861__7355_reverseEXCHANGE1,2,0
XGene2861__7355_reverseEXCHANGE2,1,0
XGene2863__11046EXCHANGE1,2,0
XGene2863__11046EXCHANGE2,3,0
XGene2863__11046_reverseEXCHANGE1,2,0
XGene2863__11046_reverseEXCHANGE2,2,0
XGene2888__UMPtrEXCHANGE1,2,0
XGene2888__UMPtr_reverseEXCHANGE1,2,0
XGene2890__3177EXCHANGE1,2,0
XGene2890__3177_reverseEXCHANGE1,1,0
XGene2891__URATEtEXCHANGE1,2,0
XMetab__1175___x____,2,0
XGene2892__URATEtxEXCHANGE1,2,0
XGene2893__6523EXCHANGE1,2,0
XGene2893__6523_reverseEXCHANGE1,2,0
XGene2894__366EXCHANGE2,1,0
XGene2894__366_reverseEXCHANGE2,2,0
XMetab__1176___m____,2,0
XGene2897__3177EXCHANGE1,2,0
XGene2897__3177_reverseEXCHANGE1,2,1
XGene2897__2030EXCHANGE1,2,0
XGene2897__2030_reverseEXCHANGE1,2,0
XGene2898__9154EXCHANGE1,2,0
XGene2898__64078EXCHANGE1,2,0
XGene2898__9153EXCHANGE1,2,0
XMetab__6029___l____,1,1
XGene2899__55315EXCHANGE1,2,1
XGene2899__55315_reverseEXCHANGE1,2,0
XGene2900__UritnEXCHANGE1,1,1
XGene2900__Uritn_reverseEXCHANGE1,1,0
XMetab__6029___n____,2,1
XGene2902__UTPtnEXCHANGE1,2,0
XGene2902__UTPtn_reverseEXCHANGE1,2,0
XGene2903__VACCtEXCHANGE1,2,0
XGene2903__VACCt_reverseEXCHANGE1,1,0
XGene2904__11254EXCHANGE1,2,0
XGene2904__340024_57393EXCHANGE1,2,0
XGene2904__340024_59272EXCHANGE1,1,0
XGene2905__VALt5mEXCHANGE1,2,0
XGene2905__VALt5m_reverseEXCHANGE1,3,0
XGene2907__8501EXCHANGE1,2,0
XGene2907__8501_reverseEXCHANGE1,2,0
XGene2907__124935EXCHANGE1,1,0
XGene2907__124935_reverseEXCHANGE1,2,0
XGene2909__VITD3tEXCHANGE1,3,0
XGene2914__WHDDCAteEXCHANGE1,1,0
XGene2914__WHDDCAte_reverseEXCHANGE1,2,0
XMetab__79034___c____,1,0
XGene2915__WHHDCAteEXCHANGE1,1,0
XGene2915__WHHDCAte_reverseEXCHANGE1,2,0
XMetab__16395893___c____,3,0
XGene2916__WHTSTSTERONEteEXCHANGE1,2,0
XGene2916__WHTSTSTERONEte_reverseEXCHANGE1,1,0
XGene2917__WHTTDCAteEXCHANGE1,2,0
XGene2917__WHTTDCAte_reverseEXCHANGE1,2,0
XMetab__whttdca___c____,2,0
XGene2919__XANtxEXCHANGE1,2,0
XGene2922__XOL27OHtmEXCHANGE1,2,0
XGene2922__XOL27OHtm_reverseEXCHANGE1,2,0
XGene2923__XOL7AH2tmEXCHANGE1,2,0
XGene2923__XOL7AH2tm_reverseEXCHANGE1,2,0
XGene2924__XOL7AONEtrEXCHANGE1,1,0
XGene2924__XOL7AONEtr_reverseEXCHANGE1,2,0
XGene2925__XOLDIOLONEtEXCHANGE1,2,0
XGene2925__XOLDIOLONEt_reverseEXCHANGE1,2,0
XMetab__3081958___r____,2,0
XGene2926__XOLEST2teEXCHANGE1,3,0
XGene2926__XOLEST2te_reverseEXCHANGE1,2,0
XMetab__xolest2_hs___c____,2,0
XGene2927__XOLESTteEXCHANGE1,3,0
XGene2927__XOLESTte_reverseEXCHANGE1,2,0
XMetab__xolest_hs___c____,2,0
XMetab__11954196___r____,2,0
XGene2928__XOLTRI24tcEXCHANGE1,1,0
XGene2928__XOLTRI24tc_reverseEXCHANGE1,2,0
XGene2929__XOLTRI24teEXCHANGE1,2,0
XGene2929__XOLTRI24te_reverseEXCHANGE1,2,0
XMetab__11954197___r____,2,0
XGene2930__XOLTRI25tcEXCHANGE1,2,0
XGene2930__XOLTRI25tc_reverseEXCHANGE1,1,0
XMetab__11954197___c____,2,0
XGene2931__XOLTRI25teEXCHANGE1,2,0
XGene2931__XOLTRI25te_reverseEXCHANGE1,2,0
XMetab__440985___r____,2,0
XGene2932__XOLTRI27tcEXCHANGE1,2,0
XGene2932__XOLTRI27tc_reverseEXCHANGE1,2,0
XGene2933__XOLTRI27teEXCHANGE1,2,0
XGene2933__XOLTRI27te_reverseEXCHANGE1,3,0
XGene2934__XOLTRIOLtmEXCHANGE1,2,0
XGene2934__XOLTRIOLtm_reverseEXCHANGE1,2,0
XMetab__xser___r____,2,0
XGene2935__XSERtgEXCHANGE1,1,0
XMetab__644160___l____,2,0
XGene2939__XYLtlyEXCHANGE1,2,0
XGene2940__XYLTtEXCHANGE1,1,0
XGene2940__XYLTt_reverseEXCHANGE1,1,0
XGene2942__YVITEtEXCHANGE1,2,0
XGene3243__293EXCHANGE2,1,0
XGene3243__293EXCHANGE1,1,0
XGene3243__293_reverseEXCHANGE1,2,0
XGene3243__293_reverseEXCHANGE2,1,0
XGene3244__r0809EXCHANGE2,1,0
XGene3244__r0809EXCHANGE1,1,0
XGene3244__r0809_reverseEXCHANGE1,2,0
XGene3244__r0809_reverseEXCHANGE2,2,0
XGene3246__8714EXCHANGE2,1,0
XGene3247__6542EXCHANGE1,1,0
XGene3247__6542_reverseEXCHANGE1,2,0
XGene3248__r0818EXCHANGE1,2,0
XGene3249__1468EXCHANGE1,2,0
XGene3249__1468EXCHANGE2,3,0
XGene3249__1468_reverseEXCHANGE1,1,0
XGene3249__1468_reverseEXCHANGE2,2,0
XGene3250__1468EXCHANGE2,3,0
XGene3250__1468EXCHANGE1,2,0
XGene3250__1468_reverseEXCHANGE1,3,0
XGene3250__1468_reverseEXCHANGE2,4,0
XGene3251__1468EXCHANGE2,2,0
XGene3251__1468EXCHANGE1,1,0
XGene3251__1468_reverseEXCHANGE1,1,0
XGene3251__1468_reverseEXCHANGE2,2,0
XGene3252__r0826EXCHANGE1,2,0
XGene3253__1468EXCHANGE2,3,0
XGene3253__1468EXCHANGE1,1,0
XGene3253__1468_reverseEXCHANGE1,2,0
XGene3253__1468_reverseEXCHANGE2,2,0
XGene3254__1468EXCHANGE1,2,0
XGene3254__1468EXCHANGE2,2,0
XGene3254__1468_reverseEXCHANGE1,2,0
XGene3254__1468_reverseEXCHANGE2,1,0
XMetab__867___c____,1,0
XGene3255__1468EXCHANGE1,1,0
XGene3255__1468_reverseEXCHANGE1,1,0
XMetab__867___m____,1,0
XGene3256__1468EXCHANGE1,2,0
XGene3256__1468EXCHANGE2,2,0
XGene3256__1468_reverseEXCHANGE1,2,0
XGene3256__1468_reverseEXCHANGE2,3,0
XGene3257__1468EXCHANGE1,2,0
XGene3257__1468EXCHANGE2,2,0
XGene3257__1468_reverseEXCHANGE1,2,0
XGene3257__1468_reverseEXCHANGE2,2,0
XGene3258__r0838EXCHANGE1,3,0
XGene3258__r0838_reverseEXCHANGE1,2,0
XGene3259__r0839EXCHANGE1,2,0
XGene3259__r0839_reverseEXCHANGE1,2,0
XGene3260__r0840EXCHANGE1,3,0
XGene3260__r0840_reverseEXCHANGE1,2,0
XGene3261__r0841EXCHANGE1,1,0
XGene3261__r0841_reverseEXCHANGE1,2,0
XGene3262__r0842EXCHANGE1,1,0
XGene3262__r0842_reverseEXCHANGE1,2,0
XGene3263__23443EXCHANGE2,1,0
XGene3263__23443EXCHANGE1,2,0
XGene3269__60386EXCHANGE1,2,0
XGene3269__89874EXCHANGE1,2,0
XGene3270__r0881EXCHANGE1,1,0
XGene3271__1468EXCHANGE1,1,0
XGene3271__1468_reverseEXCHANGE1,2,0
XGene3272__r0886EXCHANGE1,1,0
XGene3272__r0886_reverseEXCHANGE1,1,0
XGene3273__r0892EXCHANGE1,2,0
XGene3273__r0892_reverseEXCHANGE1,1,0
XGene3274__r0899EXCHANGE1,2,0
XGene3274__r0899_reverseEXCHANGE1,2,0
XGene3275__r0907EXCHANGE1,2,0
XGene3275__r0907_reverseEXCHANGE1,1,0
XGene3276__r0908EXCHANGE1,2,0
XGene3276__r0908_reverseEXCHANGE1,2,0
XMetab__439174___r____,2,0
XGene3277__r0909EXCHANGE1,2,0
XGene3277__r0909_reverseEXCHANGE1,2,0
XGene3278__r0911EXCHANGE1,2,0
XGene3278__r0911EXCHANGE2,2,0
XGene3279__6576EXCHANGE3,2,0
XGene3279__6576EXCHANGE2,2,0
XGene3279__6576_reverseEXCHANGE2,3,0
XGene3279__6576_reverseEXCHANGE3,1,0
XGene3280__6576EXCHANGE2,1,0
XGene3280__6576EXCHANGE3,3,0
XGene3280__6576_reverseEXCHANGE2,2,0
XGene3280__6576_reverseEXCHANGE3,2,0
XGene3281__6576EXCHANGE2,2,0
XGene3281__6576EXCHANGE3,2,0
XGene3281__6576_reverseEXCHANGE2,3,0
XGene3281__6576_reverseEXCHANGE3,2,0
XGene3282__r0921EXCHANGE1,2,0
XMetab__439183___m____,3,0
XGene3284__r0926EXCHANGE1,1,0
XGene3285__r0927EXCHANGE1,2,0
XGene3286__r0931EXCHANGE1,1,0
XGene3287__r0932EXCHANGE1,2,0
XGene3287__r0932_reverseEXCHANGE1,2,0
XGene3288__6533EXCHANGE1,2,0
XGene3289__r0936EXCHANGE1,1,0
XGene3290__r0937EXCHANGE1,2,0
XGene3290__r0937_reverseEXCHANGE1,1,0
XGene3291__r0940EXCHANGE1,3,0
XGene3291__r0940_reverseEXCHANGE1,1,0
XGene3292__6535EXCHANGE1,2,0
XGene3292__6535_reverseEXCHANGE1,1,0
XGene3293__r0944EXCHANGE1,2,0
XGene3293__r0944_reverseEXCHANGE1,1,0
XGene3294__11136EXCHANGE2,2,0
XGene3294__11136EXCHANGE1,1,0
XGene3294__11136_reverseEXCHANGE1,2,0
XGene3294__11136_reverseEXCHANGE2,1,0
XGene3295__r0950EXCHANGE1,1,0
XGene3296__6566EXCHANGE1,2,0
XGene3296__6566_reverseEXCHANGE1,2,0
XGene3297__1356EXCHANGE2,2,0
XGene3297__1356_reverseEXCHANGE2,2,0
XGene3298__1356EXCHANGE2,2,0
XGene3299__r0962EXCHANGE1,2,0
XMetab__439281___r____,2,0
XGene3300__r0968EXCHANGE1,2,0
XGene3301__r0970EXCHANGE1,2,0
XGene3301__r0970_reverseEXCHANGE1,1,0
XGene3303__r0974EXCHANGE1,2,0
XGene3303__r0974_reverseEXCHANGE1,1,0
XMetab__93556___m____,2,0
XGene3304__r0975EXCHANGE1,2,0
XMetab__5312508___l____,2,0
XGene3305__10998EXCHANGE1,2,0
XGene3306__10998EXCHANGE1,1,0
XGene3306__10998_reverseEXCHANGE1,2,0
XGene3307__r0986EXCHANGE1,1,0
XGene3308__r0987EXCHANGE1,1,0
XGene3308__r0987_reverseEXCHANGE1,2,0
XMetab__439573___r____,1,0
XGene3309__r0989EXCHANGE1,1,0
XGene3309__r0989_reverseEXCHANGE1,3,0
XGene3310__r0990EXCHANGE1,1,0
XGene3310__r0990_reverseEXCHANGE1,2,0
XGene3311__1244EXCHANGE1,2,0
XGene3312__r0994EXCHANGE1,3,0
XGene3312__r0994_reverseEXCHANGE1,2,0
XGene3313__788EXCHANGE1,2,0
XGene3313__788_reverseEXCHANGE1,1,0
XMetab__11953814___x____,1,0
XGene3314__54677EXCHANGE1,2,0
XGene3315__r0998EXCHANGE1,2,0
XGene3315__r0998_reverseEXCHANGE1,1,0
XGene3316__r0999EXCHANGE1,2,0
XGene3316__r0999_reverseEXCHANGE1,2,0
XGene3317__r1000EXCHANGE1,2,0
XGene3318__r1001EXCHANGE1,1,0
XGene3318__r1001_reverseEXCHANGE1,1,0
XMetab__6450015___r____,1,0
XGene3319__r1002EXCHANGE1,2,0
XMetab__6450015___x____,2,0
XGene3320__r1003EXCHANGE1,2,0
XGene3321__r1005EXCHANGE1,1,0
XGene3321__r1005_reverseEXCHANGE1,3,0
XGene3322__r1006EXCHANGE1,2,0
XGene3323__r1007EXCHANGE1,2,0
XGene3323__r1007_reverseEXCHANGE1,2,0
XMetab__arachdcrn___x____,1,0
XGene3324__r1008EXCHANGE1,2,0
XGene3325__r1011EXCHANGE1,1,0
XMetab__440420___r____,2,0
XGene3326__r1012EXCHANGE1,3,0
XGene3327__r1013EXCHANGE1,1,0
XMetab__15942889___r____,2,0
XGene3328__r1014EXCHANGE1,2,0
XGene3329__6554EXCHANGE1,2,0
XGene3330__r1017EXCHANGE1,2,0
XMetab__11953854___r____,2,0
XGene3331__r1018EXCHANGE1,2,0
XGene3331__r1018_reverseEXCHANGE1,2,0
XGene3332__r1019EXCHANGE1,2,0
XGene3332__r1019_reverseEXCHANGE1,1,0
XGene3333__r1020EXCHANGE1,2,0
XGene3333__r1020_reverseEXCHANGE1,2,0
XGene3334__r1024EXCHANGE1,3,0
XGene3335__r1025EXCHANGE1,2,0
XGene3336__8647EXCHANGE1,2,0
XGene3337__8647EXCHANGE1,2,0
XGene3338__r1029EXCHANGE1,2,0
XGene3339__r1030EXCHANGE1,3,0
XGene3339__r1030_reverseEXCHANGE1,1,0
XGene3340__9154EXCHANGE1,2,0
XGene3340__64078EXCHANGE1,1,0
XGene3341__9154EXCHANGE1,1,0
XGene3341__64078EXCHANGE1,2,0
XGene3342__9153EXCHANGE1,2,0
XGene3342__64078EXCHANGE1,2,0
XGene3346__r1078EXCHANGE1,1,0
XGene3347__r1088EXCHANGE1,2,0
XGene3347__r1088_reverseEXCHANGE1,1,0
XGene3348__6576EXCHANGE2,2,0
XGene3348__284111EXCHANGE1,2,0
XGene3352__r1117EXCHANGE1,2,0
XGene3352__r1117_reverseEXCHANGE1,3,0
XGene3355__10991EXCHANGE1,2,0
XGene3356__10991EXCHANGE1,2,0
XGene3358__6576EXCHANGE2,3,0
XGene3358__6576EXCHANGE3,1,0
XGene3358__6576_reverseEXCHANGE2,2,0
XGene3358__6576_reverseEXCHANGE3,2,0
XGene3359__r1148EXCHANGE1,2,0
XGene3359__r1148EXCHANGE2,3,0
XGene3359__r1148_reverseEXCHANGE1,3,0
XGene3359__r1148_reverseEXCHANGE2,1,0
XGene3362__9194EXCHANGE1,2,0
XGene3362__6566EXCHANGE1,4,0
XGene3364__r1159EXCHANGE1,2,0
XGene3364__r1159_reverseEXCHANGE1,2,0
XGene3365__r1162EXCHANGE1,2,0
XGene3366__6554EXCHANGE1,2,0
XGene3392__r1291EXCHANGE1,2,0
XGene3392__r1291_reverseEXCHANGE1,2,0
XGene3393__r1292EXCHANGE1,2,0
XGene3393__r1292_reverseEXCHANGE1,1,0
XGene3394__r1298EXCHANGE1,2,0
XGene3395__r1299EXCHANGE1,4,0
XGene3396__r1301EXCHANGE1,2,0
XGene3397__r1302EXCHANGE1,4,0
XGene3397__r1302_reverseEXCHANGE1,1,0
XGene3398__r1303EXCHANGE1,2,0
XGene3399__r1304EXCHANGE1,2,0
XGene3400__r1318EXCHANGE1,1,0
XGene3400__r1318_reverseEXCHANGE1,2,0
XGene3401__r1364EXCHANGE1,1,0
XGene3402__r1365EXCHANGE1,2,0
XGene3403__r1367EXCHANGE1,2,0
XGene3404__r1368EXCHANGE1,2,0
XGene3406__r1375EXCHANGE1,1,0
XGene3415__r1400EXCHANGE1,1,0
XGene3415__r1400_reverseEXCHANGE1,2,0
XGene3416__r1401EXCHANGE1,2,0
XGene3416__r1401_reverseEXCHANGE1,1,0
XGene3419__r1421EXCHANGE1,2,0
XGene3419__r1421_reverseEXCHANGE1,2,0
XGene3421__83884EXCHANGE1,3,0
XGene3422__r1428EXCHANGE1,2,0
XGene3422__r1428_reverseEXCHANGE1,3,0
XGene3423__r1429EXCHANGE1,2,0
XGene3423__r1429_reverseEXCHANGE1,1,0
XGene3424__r1434EXCHANGE1,1,0
XGene3425__r1435EXCHANGE1,2,0
XGene3426__r1436EXCHANGE1,2,0
XGene3427__r1437EXCHANGE1,1,0
XGene3428__r1440EXCHANGE1,2,0
XGene3438__9194EXCHANGE1,1,0
XGene3438__6566EXCHANGE1,2,0
XGene3439__r1455EXCHANGE1,2,0
XGene3440__r1456EXCHANGE1,2,0
XGene3443__r1467EXCHANGE1,1,0
XGene3443__r1467_reverseEXCHANGE1,4,0
XGene3444__r1468EXCHANGE1,3,0
XGene3444__r1468_reverseEXCHANGE1,2,0
XGene3450__r1493EXCHANGE1,2,0
XGene3451__6554EXCHANGE1,1,0
XGene3452__6554EXCHANGE1,2,0
XGene3453__6554EXCHANGE1,3,0
XGene3454__6554EXCHANGE1,2,0
XGene3455__6554EXCHANGE1,2,0
XGene3456__6554EXCHANGE1,2,0
XGene3457__6554EXCHANGE1,1,0
XGene3458__6554EXCHANGE1,1,0
XGene3459__r1512EXCHANGE1,2,0
XGene3460__19EXCHANGE2,2,0
XGene3461__19EXCHANGE2,3,0
XGene3462__19EXCHANGE2,2,0
XGene3463__19EXCHANGE2,1,0
XGene3464__19EXCHANGE2,2,0
XGene3465__19EXCHANGE2,3,0
XGene3466__19EXCHANGE2,2,0
XGene3467__19EXCHANGE2,2,0
XGene3468__19EXCHANGE2,2,0
XGene3469__19EXCHANGE2,2,0
XGene3470__19EXCHANGE2,1,0
XGene3471__19EXCHANGE2,2,0
XGene3472__19EXCHANGE2,2,0
XGene3473__10057EXCHANGE1,1,0
XMetab__HC02199___c____,3,0
XGene3474__10057EXCHANGE1,2,0
XMetab__HC02200___c____,2,0
XGene3475__10057EXCHANGE1,2,0
XMetab__HC02201___c____,2,0
XGene3476__10057EXCHANGE1,3,0
XGene3477__10257EXCHANGE1,2,0
XGene3479__6533EXCHANGE1,2,0
XGene3479__6533EXCHANGE2,2,0
XGene3480__8140EXCHANGE1,2,0
XGene3480__8140EXCHANGE2,2,0
XGene3480__8140_reverseEXCHANGE1,1,0
XGene3480__8140_reverseEXCHANGE2,1,0
XGene3481__8140EXCHANGE1,2,0
XGene3481__8140EXCHANGE2,2,0
XGene3481__8140_reverseEXCHANGE1,1,0
XGene3481__8140_reverseEXCHANGE2,2,0
XGene3482__8140EXCHANGE1,2,0
XGene3482__8140EXCHANGE2,2,0
XGene3482__8140_reverseEXCHANGE1,2,0
XGene3482__8140_reverseEXCHANGE2,2,0
XGene3483__8140EXCHANGE1,2,0
XGene3483__8140EXCHANGE2,1,0
XGene3483__8140_reverseEXCHANGE1,1,0
XGene3483__8140_reverseEXCHANGE2,2,0
XGene3484__8140EXCHANGE1,2,0
XGene3484__8140EXCHANGE2,2,0
XGene3484__8140_reverseEXCHANGE1,2,0
XGene3484__8140_reverseEXCHANGE2,1,0
XGene3485__8140EXCHANGE1,1,0
XGene3485__8140EXCHANGE2,2,0
XGene3485__8140_reverseEXCHANGE1,2,0
XGene3485__8140_reverseEXCHANGE2,1,0
XGene3486__8140EXCHANGE1,1,0
XGene3486__8140EXCHANGE2,3,0
XGene3486__8140_reverseEXCHANGE1,2,0
XGene3486__8140_reverseEXCHANGE2,2,0
XGene3487__8140EXCHANGE1,2,0
XGene3487__8140EXCHANGE2,2,0
XGene3487__8140_reverseEXCHANGE1,1,0
XGene3487__8140_reverseEXCHANGE2,3,0
XGene3488__8140EXCHANGE1,2,0
XGene3488__8140EXCHANGE2,2,0
XGene3488__8140_reverseEXCHANGE1,1,0
XGene3488__8140_reverseEXCHANGE2,2,0
XGene3489__8140EXCHANGE1,2,0
XGene3489__8140EXCHANGE2,2,0
XGene3489__8140_reverseEXCHANGE1,3,0
XGene3489__8140_reverseEXCHANGE2,2,0
XGene3490__8140EXCHANGE1,2,0
XGene3490__8140EXCHANGE2,2,0
XGene3490__8140_reverseEXCHANGE1,2,0
XGene3490__8140_reverseEXCHANGE2,2,0
XGene3491__8140EXCHANGE1,1,0
XGene3491__8140EXCHANGE2,1,0
XGene3491__8140_reverseEXCHANGE1,2,0
XGene3491__8140_reverseEXCHANGE2,1,0
XGene3492__8140EXCHANGE1,1,0
XGene3492__8140EXCHANGE2,2,0
XGene3492__8140_reverseEXCHANGE1,1,0
XGene3492__8140_reverseEXCHANGE2,3,0
XGene3493__8140EXCHANGE1,2,0
XGene3493__8140EXCHANGE2,2,0
XGene3493__8140_reverseEXCHANGE1,2,0
XGene3493__8140_reverseEXCHANGE2,2,0
XGene3494__8140EXCHANGE1,1,0
XGene3494__8140EXCHANGE2,2,0
XGene3494__8140_reverseEXCHANGE1,2,0
XGene3494__8140_reverseEXCHANGE2,2,0
XGene3495__8140EXCHANGE1,2,0
XGene3495__8140EXCHANGE2,2,0
XGene3495__8140_reverseEXCHANGE1,2,0
XGene3495__8140_reverseEXCHANGE2,2,0
XGene3496__8140EXCHANGE1,1,0
XGene3496__8140EXCHANGE2,2,0
XGene3496__8140_reverseEXCHANGE1,2,0
XGene3496__8140_reverseEXCHANGE2,3,0
XGene3497__8140EXCHANGE1,2,0
XGene3497__8140EXCHANGE2,2,0
XGene3497__8140_reverseEXCHANGE1,2,0
XGene3497__8140_reverseEXCHANGE2,3,0
XGene3498__8140EXCHANGE1,2,0
XGene3498__8140EXCHANGE2,3,0
XGene3498__8140_reverseEXCHANGE1,3,0
XGene3498__8140_reverseEXCHANGE2,2,0
XGene3499__8140EXCHANGE1,2,0
XGene3499__8140EXCHANGE2,2,0
XGene3499__8140_reverseEXCHANGE1,2,0
XGene3499__8140_reverseEXCHANGE2,1,0
XGene3500__8140EXCHANGE1,2,0
XGene3500__8140EXCHANGE2,2,0
XGene3500__8140_reverseEXCHANGE1,2,0
XGene3500__8140_reverseEXCHANGE2,1,0
XGene3501__8140EXCHANGE1,1,0
XGene3501__8140EXCHANGE2,2,0
XGene3501__8140_reverseEXCHANGE1,2,0
XGene3501__8140_reverseEXCHANGE2,2,0
XGene3502__8140EXCHANGE1,1,0
XGene3502__8140EXCHANGE2,1,0
XGene3502__8140_reverseEXCHANGE1,2,0
XGene3502__8140_reverseEXCHANGE2,2,0
XGene3503__8140EXCHANGE1,2,0
XGene3503__8140EXCHANGE2,1,0
XGene3503__8140_reverseEXCHANGE1,1,0
XGene3503__8140_reverseEXCHANGE2,1,0
XGene3504__8140EXCHANGE1,1,0
XGene3504__8140EXCHANGE2,2,0
XGene3504__8140_reverseEXCHANGE1,3,0
XGene3504__8140_reverseEXCHANGE2,2,0
XGene3505__8140EXCHANGE1,2,0
XGene3505__8140EXCHANGE2,1,0
XGene3505__8140_reverseEXCHANGE1,3,0
XGene3505__8140_reverseEXCHANGE2,2,0
XGene3506__8140EXCHANGE1,2,0
XGene3506__8140EXCHANGE2,3,0
XGene3506__8140_reverseEXCHANGE1,1,0
XGene3506__8140_reverseEXCHANGE2,1,0
XGene3507__8140EXCHANGE1,2,0
XGene3507__8140EXCHANGE2,2,0
XGene3507__8140_reverseEXCHANGE1,2,0
XGene3507__8140_reverseEXCHANGE2,2,0
XGene3508__8140EXCHANGE1,3,0
XGene3508__8140EXCHANGE2,2,0
XGene3508__8140_reverseEXCHANGE1,2,0
XGene3508__8140_reverseEXCHANGE2,2,0
XGene3509__8140EXCHANGE1,1,0
XGene3509__8140EXCHANGE2,2,0
XGene3509__8140_reverseEXCHANGE1,2,0
XGene3509__8140_reverseEXCHANGE2,1,0
XGene3510__8140EXCHANGE1,1,0
XGene3510__8140EXCHANGE2,2,0
XGene3510__8140_reverseEXCHANGE1,1,0
XGene3510__8140_reverseEXCHANGE2,1,0
XGene3511__8140EXCHANGE1,1,0
XGene3511__8140EXCHANGE2,1,0
XGene3511__8140_reverseEXCHANGE1,3,0
XGene3511__8140_reverseEXCHANGE2,2,0
XGene3512__8140EXCHANGE1,2,0
XGene3512__8140EXCHANGE2,1,0
XGene3512__8140_reverseEXCHANGE1,2,0
XGene3512__8140_reverseEXCHANGE2,2,0
XGene3513__8140EXCHANGE1,2,0
XGene3513__8140EXCHANGE2,2,0
XGene3513__8140_reverseEXCHANGE1,2,0
XGene3513__8140_reverseEXCHANGE2,1,0
XGene3514__8140EXCHANGE1,2,0
XGene3514__8140EXCHANGE2,1,0
XGene3514__8140_reverseEXCHANGE1,2,0
XGene3514__8140_reverseEXCHANGE2,2,0
XGene3515__8140EXCHANGE1,2,0
XGene3515__8140EXCHANGE2,1,0
XGene3515__8140_reverseEXCHANGE1,2,0
XGene3515__8140_reverseEXCHANGE2,2,0
XGene3516__8140EXCHANGE1,3,0
XGene3516__8140EXCHANGE2,1,0
XGene3516__8140_reverseEXCHANGE1,1,0
XGene3516__8140_reverseEXCHANGE2,1,0
XGene3517__8140EXCHANGE1,1,0
XGene3517__8140EXCHANGE2,2,0
XGene3517__8140_reverseEXCHANGE1,2,0
XGene3517__8140_reverseEXCHANGE2,2,0
XGene3518__8140EXCHANGE1,2,0
XGene3518__8140EXCHANGE2,2,0
XGene3518__8140_reverseEXCHANGE1,1,0
XGene3518__8140_reverseEXCHANGE2,1,0
XGene3519__8140EXCHANGE1,2,0
XGene3519__8140EXCHANGE2,2,0
XGene3519__8140_reverseEXCHANGE1,2,0
XGene3519__8140_reverseEXCHANGE2,2,0
XGene3520__8140EXCHANGE1,2,0
XGene3520__8140EXCHANGE2,2,0
XGene3520__8140_reverseEXCHANGE1,1,0
XGene3520__8140_reverseEXCHANGE2,2,0
XGene3521__8140EXCHANGE1,2,0
XGene3521__8140EXCHANGE2,2,0
XGene3521__8140_reverseEXCHANGE1,1,0
XGene3521__8140_reverseEXCHANGE2,3,0
XGene3522__8140EXCHANGE1,2,0
XGene3522__8140EXCHANGE2,2,0
XGene3522__8140_reverseEXCHANGE1,2,0
XGene3522__8140_reverseEXCHANGE2,1,0
XGene3523__8140EXCHANGE1,2,0
XGene3523__8140EXCHANGE2,2,0
XGene3523__8140_reverseEXCHANGE1,2,0
XGene3523__8140_reverseEXCHANGE2,3,0
XGene3524__8140EXCHANGE1,2,0
XGene3524__8140EXCHANGE2,1,0
XGene3524__8140_reverseEXCHANGE1,1,0
XGene3524__8140_reverseEXCHANGE2,1,0
XGene3525__8140EXCHANGE1,2,0
XGene3525__8140EXCHANGE2,2,0
XGene3525__8140_reverseEXCHANGE1,2,0
XGene3525__8140_reverseEXCHANGE2,1,0
XGene3526__8140EXCHANGE2,1,0
XGene3526__8140EXCHANGE1,1,0
XGene3526__8140_reverseEXCHANGE1,2,0
XGene3526__8140_reverseEXCHANGE2,2,0
XGene3527__8140EXCHANGE1,1,0
XGene3527__8140EXCHANGE2,2,0
XGene3527__8140_reverseEXCHANGE1,2,0
XGene3527__8140_reverseEXCHANGE2,2,0
XGene3528__8140EXCHANGE2,3,0
XGene3528__8140EXCHANGE1,2,0
XGene3528__8140_reverseEXCHANGE1,2,0
XGene3528__8140_reverseEXCHANGE2,2,0
XGene3529__8140EXCHANGE1,3,0
XGene3529__8140EXCHANGE2,2,0
XGene3529__8140_reverseEXCHANGE1,1,0
XGene3529__8140_reverseEXCHANGE2,2,0
XGene3530__8140EXCHANGE1,2,0
XGene3530__8140EXCHANGE2,1,0
XGene3530__8140_reverseEXCHANGE1,2,0
XGene3530__8140_reverseEXCHANGE2,2,0
XGene3531__8140EXCHANGE1,2,0
XGene3531__8140EXCHANGE2,2,0
XGene3531__8140_reverseEXCHANGE1,2,0
XGene3531__8140_reverseEXCHANGE2,3,0
XGene3532__8140EXCHANGE1,3,0
XGene3532__8140EXCHANGE2,1,0
XGene3532__8140_reverseEXCHANGE1,1,0
XGene3532__8140_reverseEXCHANGE2,2,0
XGene3533__8140EXCHANGE1,1,0
XGene3533__8140EXCHANGE2,2,0
XGene3533__8140_reverseEXCHANGE1,2,0
XGene3533__8140_reverseEXCHANGE2,3,0
XGene3534__8140EXCHANGE2,1,0
XGene3534__8140EXCHANGE1,2,0
XGene3534__8140_reverseEXCHANGE1,2,0
XGene3534__8140_reverseEXCHANGE2,1,0
XGene3535__8140EXCHANGE2,2,0
XGene3535__8140EXCHANGE1,2,0
XGene3535__8140_reverseEXCHANGE1,1,0
