Node	ZeroAct	UpAct	DownAct	AvgAct	NodeType
XGene8504__3938	100	0	0	0	
XGene8504__79411	100	0	0	0	
XGene8504__2720	100	0	0	0	
XMetab__M02012___l____	100	0	0	0	
XGene8506__2760	100	0	0	0	
XMetab__M02013___l____	100	0	0	0	
XGene8507__3074	100	0	0	0	
XGene8507__284004	100	0	0	0	
XGene8507__3073	100	0	0	0	
XGene8508__6482	100	0	0	0	
XGene8508__6484	100	0	0	0	
XGene8508__6483	100	0	0	0	
XGene8509__29906	100	0	0	0	
XGene8510__6489	100	0	0	0	
XGene8511__2583	100	0	0	0	
XMetab__gd2_hs___c____	100	0	0	0	
XGene8512__8705	100	0	0	0	
XGene8513__6482	100	0	0	0	
XGene8513__6484	100	0	0	0	
XGene8513__6483	100	0	0	0	
XGene8514__29906	100	0	0	0	
XMetab__gq1b_hs___c____	100	0	0	0	
XGene8515__4759	100	0	0	0	
XGene8515__10825	100	0	0	0	
XGene8515__129807	100	0	0	0	
XGene8515__4758	100	0	0	0	
XGene8516__30815	100	0	0	0	
XGene8517__10610	100	0	0	0	
XGene8517__8869	100	0	0	0	
XGene8518__6489	100	0	0	0	
XGene8519__6489	100	0	0	0	
XGene8520__6489	100	0	0	0	
XMetab__gt1a_hs___c____	100	0	0	0	
XGene8521__6489	100	0	0	0	
XGene8522__29906	100	0	0	0	
XGene8522__6489	100	0	0	0	
XGene8523__84002	100	0	0	0	
XMetab__acglcgalgluside_hs___c____	100	0	0	0	
XGene8524__8707	100	0	0	0	
XGene8524__8708	100	0	0	0	
XGene8524__10317	100	0	0	0	
XMetab__galacglcgalgluside_hs___c____	100	0	0	0	
XGene8525__2523	100	0	0	0	
XGene8525__2524	100	0	0	0	
XMetab__M02195___c____	100	0	0	0	
XGene8526__28	100	0	0	0	
XGene8527__28	100	0	0	0	
XMetab__acgalfucgalacglcgalgluside_hs___c____	100	0	0	0	
XGene8528__2527	100	0	0	0	
XGene8528__2528	100	0	0	0	
XGene8528__2525	100	0	0	0	
XMetab__fucgalfucgalacglcgalgluside_hs___c____	100	0	0	0	
XGene8529__2527	100	0	0	0	
XGene8529__2527_reverse	100	0	0	0	
XMetab__galfucgalacglcgalgluside_hs___c____	100	0	0	0	
XGene8529__2528	100	0	0	0	
XGene8529__2528_reverse	100	0	0	0	
XGene8529__2525	100	0	0	0	
XGene8529__2525_reverse	100	0	0	0	
XGene8530__2683	100	0	0	0	
XGene8530__8704	100	0	0	0	
XGene8530__8702	100	0	0	0	
XGene8530__8703	100	0	0	0	
XMetab__M02683___c____	100	0	0	0	
XGene8531__10402	100	0	0	0	
XMetab__acngal14acglcgalgluside_hs___c____	100	0	0	0	
XGene8532__6489	100	0	0	0	
XGene8533__10690	100	0	0	0	
XGene8533__2529	100	0	0	0	
XGene8533__2526	100	0	0	0	
XGene8534__10678	100	0	0	0	
XGene8534__11041	100	0	0	0	
XGene8534__79369	100	0	0	0	
XGene8534__10331	100	0	0	0	
XMetab__acglcgal14acglcgalgluside_hs___c____	100	0	0	0	
XGene8535__2683	100	0	0	0	
XGene8535__8704	100	0	0	0	
XGene8535__8702	100	0	0	0	
XGene8535__8703	100	0	0	0	
XMetab__galacglcgal14acglcgalgluside_hs___c____	100	0	0	0	
XGene8536__2651	100	0	0	0	
XMetab__acglcgalacglcgal14acglcgalgluside_hs___c____	100	0	0	0	
XGene8537__HMR_0907	100	0	0	0	
XMetab__M02186___c____	100	0	0	0	
XGene8538__2523	100	0	0	0	
XGene8538__2524	100	0	0	0	
XMetab__M02490___c____	100	0	0	0	
XGene8539__2523	100	0	0	0	
XGene8539__2524	100	0	0	0	
XGene8540__10402	100	0	0	0	
XGene8541__2527	100	0	0	0	
XGene8541__2528	100	0	0	0	
XGene8541__2525	100	0	0	0	
XGene8541__10690	100	0	0	0	
XGene8541__2526	100	0	0	0	
XGene8542__HMR_0912	100	0	0	0	
XGene8542__HMR_0912_reverse	100	0	0	0	
XMetab__22833541___c____	100	0	0	0	
XGene8544__64816	100	0	0	0	
XGene8544__1565	100	0	0	0	
XGene8544__1577	100	0	0	0	
XGene8544__1562	100	0	0	0	
XGene8544__1571	100	0	0	0	
XGene8544__1573	100	0	0	0	
XGene8544__1588	100	0	0	0	
XGene8544__1545	100	0	0	0	
XGene8544__1559	100	0	0	0	
XGene8544__1558	100	0	0	0	
XGene8544__1543	100	0	0	0	
XGene8544__1544	100	0	0	0	
XGene8544__1580	100	0	0	0	
XGene8544__113612	100	0	0	0	
XGene8544__1576	100	0	0	0	
XGene8544__1551	100	0	0	0	
XGene8544__1557	100	0	0	0	
XGene8544__29785	100	0	0	0	
XGene8544__57834	100	0	0	0	
XGene8544__199974	100	0	0	0	
XGene8544__66002	100	0	0	0	
XGene8544__260293	100	0	0	0	
XGene8544__11283	100	0	0	0	
XGene8544__1555	100	0	0	0	
XGene8544__1572	100	0	0	0	
XGene8544__1553	100	0	0	0	
XGene8544__1549	100	0	0	0	
XGene8544__1548	100	0	0	0	
XGene8545__64816	100	0	0	0	
XGene8545__1565	100	0	0	0	
XGene8545__1577	100	0	0	0	
XGene8545__1562	100	0	0	0	
XGene8545__1571	100	0	0	0	
XGene8545__1573	100	0	0	0	
XGene8545__1588	100	0	0	0	
XGene8545__1545	100	0	0	0	
XGene8545__1559	100	0	0	0	
XGene8545__1558	100	0	0	0	
XGene8545__1543	100	0	0	0	
XGene8545__1544	100	0	0	0	
XGene8545__1580	100	0	0	0	
XGene8545__113612	100	0	0	0	
XGene8545__1576	100	0	0	0	
XGene8545__1551	100	0	0	0	
XGene8545__1557	100	0	0	0	
XGene8545__29785	100	0	0	0	
XGene8545__57834	100	0	0	0	
XGene8545__199974	100	0	0	0	
XGene8545__66002	100	0	0	0	
XGene8545__260293	100	0	0	0	
XGene8545__11283	100	0	0	0	
XGene8545__1555	100	0	0	0	
XGene8545__1572	100	0	0	0	
XGene8545__1553	100	0	0	0	
XGene8545__1549	100	0	0	0	
XGene8545__1548	100	0	0	0	
XGene8546__64816	100	0	0	0	
XGene8546__1565	100	0	0	0	
XGene8546__1577	100	0	0	0	
XGene8546__1562	100	0	0	0	
XGene8546__1571	100	0	0	0	
XGene8546__1573	100	0	0	0	
XGene8546__1588	100	0	0	0	
XGene8546__1545	100	0	0	0	
XGene8546__1559	100	0	0	0	
XGene8546__1558	100	0	0	0	
XGene8546__1543	100	0	0	0	
XGene8546__1544	100	0	0	0	
XGene8546__1580	100	0	0	0	
XGene8546__113612	100	0	0	0	
XGene8546__1576	100	0	0	0	
XGene8546__1551	100	0	0	0	
XGene8546__1557	100	0	0	0	
XGene8546__29785	100	0	0	0	
XGene8546__57834	100	0	0	0	
XGene8546__199974	100	0	0	0	
XGene8546__66002	100	0	0	0	
XGene8546__260293	100	0	0	0	
XGene8546__11283	100	0	0	0	
XGene8546__1555	100	0	0	0	
XGene8546__1572	100	0	0	0	
XGene8546__1553	100	0	0	0	
XGene8546__1549	100	0	0	0	
XGene8546__1548	100	0	0	0	
XGene8547__64816	100	0	0	0	
XGene8547__1565	100	0	0	0	
XGene8547__1577	100	0	0	0	
XGene8547__1562	100	0	0	0	
XGene8547__1571	100	0	0	0	
XGene8547__1573	100	0	0	0	
XGene8547__1588	100	0	0	0	
XGene8547__1545	100	0	0	0	
XGene8547__1559	100	0	0	0	
XGene8547__1558	100	0	0	0	
XGene8547__1543	100	0	0	0	
XGene8547__1544	100	0	0	0	
XGene8547__1580	100	0	0	0	
XGene8547__113612	100	0	0	0	
XGene8547__1576	100	0	0	0	
XGene8547__1551	100	0	0	0	
XGene8547__1557	100	0	0	0	
XGene8547__29785	100	0	0	0	
XGene8547__57834	100	0	0	0	
XGene8547__199974	100	0	0	0	
XGene8547__66002	100	0	0	0	
XGene8547__260293	100	0	0	0	
XGene8547__11283	100	0	0	0	
XGene8547__1555	100	0	0	0	
XGene8547__1572	100	0	0	0	
XGene8547__1553	100	0	0	0	
XGene8547__1549	100	0	0	0	
XGene8547__1548	100	0	0	0	
XGene8548__2882	100	0	0	0	
XGene8548__9588	100	0	0	0	
XGene8548__493869	100	0	0	0	
XGene8548__2879	100	0	0	0	
XGene8548__2877	100	0	0	0	
XGene8548__257202	100	0	0	0	
XGene8548__2878	100	0	0	0	
XGene8548__2880	100	0	0	0	
XGene8548__2876	100	0	0	0	
XMetab__5280778___m____	100	0	0	0	
XGene8550__2882	100	0	0	0	
XGene8550__9588	100	0	0	0	
XGene8550__493869	100	0	0	0	
XGene8550__2879	100	0	0	0	
XGene8550__2877	100	0	0	0	
XGene8550__257202	100	0	0	0	
XGene8550__2878	100	0	0	0	
XGene8550__2880	100	0	0	0	
XGene8550__2876	100	0	0	0	
XMetab__CE6246___c____	100	0	0	0	
XGene8553__57834	100	0	0	0	
XGene8553__126410	100	0	0	0	
XGene8553__8529	100	0	0	0	
XGene8553__11283	100	0	0	0	
XGene8553__4051	100	0	0	0	
XGene8555__246	100	0	0	0	
XGene8555__247	100	0	0	0	
XGene8556__246	100	0	0	0	
XGene8556__247	100	0	0	0	
XGene8557__246	100	0	0	0	
XGene8557__247	100	0	0	0	
XGene8558__239	100	0	0	0	
XGene8559__239	100	0	0	0	
XMetab__5280892___c____	100	0	0	0	
XGene8560__239	100	0	0	0	
XMetab__5280892___r____	100	0	0	0	
XGene8561__239	100	0	0	0	
XMetab__5312983___r____	100	0	0	0	
XGene8562__240	100	0	0	0	
XGene8563__4056	100	0	0	0	
XGene8564__2687	100	0	0	0	
XGene8564__2678	100	0	0	0	
XGene8564__2686	100	0	0	0	
XGene8564__124975	100	0	0	0	
XGene8564__2679	100	0	0	0	
XGene8565__1800	100	0	0	0	
XGene8565__64180	100	0	0	0	
XGene8565__64174	100	0	0	0	
XGene8567__10901	100	0	0	0	
XGene8567__873	100	0	0	0	
XGene8567__874	100	0	0	0	
XGene8569__57834	100	0	0	0	
XGene8569__126410	100	0	0	0	
XGene8569__8529	100	0	0	0	
XGene8569__11283	100	0	0	0	
XGene8569__4051	100	0	0	0	
XGene8570__57834	100	0	0	0	
XGene8570__126410	100	0	0	0	
XGene8570__8529	100	0	0	0	
XGene8570__11283	100	0	0	0	
XGene8570__4051	100	0	0	0	
XMetab__5280745___c____	100	0	0	0	
XGene8571__137872	100	0	0	0	
XGene8571__137872_reverse	100	0	0	0	
XGene8571__130	100	0	0	0	
XGene8571__130_reverse	100	0	0	0	
XGene8571__124	100	0	0	0	
XGene8571__124_reverse	100	0	0	0	
XGene8571__131	100	0	0	0	
XGene8571__131_reverse	100	0	0	0	
XGene8571__125	100	0	0	0	
XGene8571__125_reverse	100	0	0	0	
XGene8571__128	100	0	0	0	
XGene8571__128_reverse	100	0	0	0	
XGene8571__127	100	0	0	0	
XGene8571__127_reverse	100	0	0	0	
XGene8571__126	100	0	0	0	
XGene8571__126_reverse	100	0	0	0	
XGene8575__10901	100	0	0	0	
XGene8575__10901_reverse	100	0	0	0	
XGene8575__873	100	0	0	0	
XGene8575__873_reverse	100	0	0	0	
XGene8575__874	100	0	0	0	
XGene8575__874_reverse	100	0	0	0	
XGene8578__5743	100	0	0	0	
XGene8578__5742	100	0	0	0	
XMetab__HC02217___r____	100	0	0	0	
XGene8580__5743	100	0	0	0	
XGene8580__5742	100	0	0	0	
XGene8582__10728	100	0	0	0	
XGene8582__80142	100	0	0	0	
XGene8582__9536	100	0	0	0	
XMetab__5280497___r____	100	0	0	0	
XGene8583__HMR_1315	100	0	0	0	
XGene8583__HMR_1315_reverse	100	0	0	0	
XMetab__41063___r____	100	0	0	0	
XMetab__440862___c____	100	0	0	0	
XGene8585__HMR_1317	100	0	0	0	
XGene8585__HMR_1317_reverse	100	0	0	0	
XMetab__41063___c____	100	0	0	0	
XMetab__5280888___c____	100	0	0	0	
XGene8586__HMR_1318	100	0	0	0	
XGene8586__HMR_1318_reverse	100	0	0	0	
XGene8587__11102	100	0	0	0	
XGene8587__11102_reverse	100	0	0	0	
XGene8587__91179	100	0	0	0	
XGene8587__91179_reverse	100	0	0	0	
XGene8588__8644	100	0	0	0	
XGene8589__8644	100	0	0	0	
XGene8589__8644_reverse	100	0	0	0	
XGene8591__HMR_1332	100	0	0	0	
XGene8591__HMR_1332_reverse	100	0	0	0	
XGene8592__HMR_1373	100	0	0	0	
XGene8592__HMR_1373_reverse	100	0	0	0	
XGene8593__246	100	0	0	0	
XGene8593__247	100	0	0	0	
XGene8594__5743	100	0	0	0	
XGene8594__5742	100	0	0	0	
XMetab__53481591___c____	100	0	0	0	
XGene8595__5743	100	0	0	0	
XGene8595__5743_reverse	100	0	0	0	
XGene8595__5742	100	0	0	0	
XGene8595__5742_reverse	100	0	0	0	
XMetab__HC01118___c____	100	0	0	0	
XGene8596__2222_reverse	100	0	0	0	
XMetab__11975273___c____	100	0	0	0	
XGene8597__6713	100	0	0	0	
XMetab__53477723___c____	100	0	0	0	
XGene8598__4047	100	0	0	0	
XGene8599__1595	100	0	0	0	
XMetab__M00939___c____	100	0	0	0	
XGene8600__1595	100	0	0	0	
XMetab__M00937___c____	100	0	0	0	
XGene8601__1595	100	0	0	0	
XMetab__44mzym___c____	100	0	0	0	
XGene8602__6307	100	0	0	0	
XGene8602__10826	100	0	0	0	
XMetab__M00961___c____	100	0	0	0	
XGene8603__6307	100	0	0	0	
XGene8603__10826	100	0	0	0	
XMetab__M00957___c____	100	0	0	0	
XGene8604__6307	100	0	0	0	
XGene8604__10826	100	0	0	0	
XMetab__4mzym_int1___c____	100	0	0	0	
XGene8605__50814	100	0	0	0	
XGene8605__266740	100	0	0	0	
XGene8606__50814	100	0	0	0	
XMetab__22212495___c____	100	0	0	0	
XGene8607__6307	100	0	0	0	
XGene8607__10826	100	0	0	0	
XMetab__M00963___c____	100	0	0	0	
XGene8608__6307	100	0	0	0	
XGene8608__10826	100	0	0	0	
XMetab__M00959___c____	100	0	0	0	
XGene8609__6307	100	0	0	0	
XGene8609__10826	100	0	0	0	
XMetab__M00955___c____	100	0	0	0	
XGene8610__50814	100	0	0	0	
XMetab__M01067___c____	100	0	0	0	
XGene8611__51478	100	0	0	0	
XMetab__92746___c____	100	0	0	0	
XGene8612__10682	100	0	0	0	
XMetab__chlstol___c____	100	0	0	0	
XGene8613__6309	100	0	0	0	
XGene8615__9453	100	0	0	0	
XGene8615__9453_reverse	100	0	0	0	
XGene8615__2224	100	0	0	0	
XGene8615__2224_reverse	100	0	0	0	
XGene8616__1595	100	0	0	0	
XMetab__M00940___c____	100	0	0	0	
XGene8617__1595	100	0	0	0	
XMetab__M00938___c____	100	0	0	0	
XGene8618__1595	100	0	0	0	
XMetab__M00942___c____	100	0	0	0	
XGene8619__3930	100	0	0	0	
XGene8619__7108	100	0	0	0	
XGene8620__6307	100	0	0	0	
XGene8620__10826	100	0	0	0	
XMetab__M00962___c____	100	0	0	0	
XGene8621__6307	100	0	0	0	
XGene8621__10826	100	0	0	0	
XMetab__M00958___c____	100	0	0	0	
XGene8622__6307	100	0	0	0	
XGene8622__10826	100	0	0	0	
XMetab__M00954___c____	100	0	0	0	
XGene8623__50814	100	0	0	0	
XMetab__M00966___c____	100	0	0	0	
XGene8624__51478	100	0	0	0	
XMetab__M00967___c____	100	0	0	0	
XGene8625__6307	100	0	0	0	
XGene8625__10826	100	0	0	0	
XMetab__M00964___c____	100	0	0	0	
XGene8626__6307	100	0	0	0	
XGene8626__10826	100	0	0	0	
XMetab__M00960___c____	100	0	0	0	
XGene8627__6307	100	0	0	0	
XGene8627__10826	100	0	0	0	
XMetab__M00956___c____	100	0	0	0	
XGene8628__50814	100	0	0	0	
XMetab__M01068___c____	100	0	0	0	
XGene8629__51478	100	0	0	0	
XGene8630__6309	100	0	0	0	
XGene8631__6309	100	0	0	0	
XGene8635__10998	100	0	0	0	
XGene8635__11001	100	0	0	0	
XMetab__15942888___m____	100	0	0	0	
XGene8639__8310	100	0	0	0	
XGene8639__51	100	0	0	0	
XMetab__46224537___m____	100	0	0	0	
XGene8640__3028	100	0	0	0	
XGene8640__3028_reverse	100	0	0	0	
XMetab__440690___m____	100	0	0	0	
XGene8640__3030	100	0	0	0	
XGene8640__3030_reverse	100	0	0	0	
XGene8640__3033	100	0	0	0	
XGene8640__3033_reverse	100	0	0	0	
XGene8641__30	100	0	0	0	
XGene8641__6342	100	0	0	0	
XGene8641__4645	100	0	0	0	
XGene8644__1593	100	0	0	0	
XGene8645__1593	100	0	0	0	
XGene8647__3295	100	0	0	0	
XGene8648__10858	100	0	0	0	
XMetab__121948___c____	100	0	0	0	
XGene8649__51302	100	0	0	0	
XMetab__11954196___c____	100	0	0	0	
XGene8650__80270	100	0	0	0	
XMetab__M00978___c____	100	0	0	0	
XGene8651__1582	100	0	0	0	
XMetab__M00976___c____	100	0	0	0	
XGene8652__6718	100	0	0	0	
XGene8653__6718	100	0	0	0	
XMetab__M01081___c____	100	0	0	0	
XGene8654__1109	100	0	0	0	
XMetab__M01083___c____	100	0	0	0	
XGene8655__1109	100	0	0	0	
XMetab__M01077___m____	100	0	0	0	
XGene8658__1593	100	0	0	0	
XMetab__M01080___m____	100	0	0	0	
XGene8659__1593	100	0	0	0	
XMetab__M01076___m____	100	0	0	0	
XGene8660__1593	100	0	0	0	
XMetab__M01079___m____	100	0	0	0	
XGene8661__1593	100	0	0	0	
XMetab__M00746___m____	100	0	0	0	
XGene8662__1593	100	0	0	0	
XMetab__M00753___m____	100	0	0	0	
XGene8663__1593	100	0	0	0	
XMetab__M02977___c____	100	0	0	0	
XGene8666__10998	100	0	0	0	
XGene8666__11001	100	0	0	0	
XMetab__M00742___c____	100	0	0	0	
XGene8667__10998	100	0	0	0	
XGene8667__11001	100	0	0	0	
XMetab__M00615___x____	100	0	0	0	
XGene8670__23600	100	0	0	0	
XMetab__M00743___x____	100	0	0	0	
XGene8671__23600	100	0	0	0	
XGene8672__1593	100	0	0	0	
XMetab__M00625___c____	100	0	0	0	
XGene8674__9420	100	0	0	0	
XMetab__440985___c____	100	0	0	0	
XGene8675__80270	100	0	0	0	
XMetab__M00979___c____	100	0	0	0	
XGene8676__1582	100	0	0	0	
XMetab__M00977___c____	100	0	0	0	
XGene8677__6718	100	0	0	0	
XGene8678__6718	100	0	0	0	
XMetab__M01082___c____	100	0	0	0	
XGene8679__1109	100	0	0	0	
XMetab__M01084___c____	100	0	0	0	
XGene8680__1109	100	0	0	0	
XGene8681__9023	100	0	0	0	
XMetab__440711___r____	100	0	0	0	
XGene8682__3283	100	0	0	0	
XGene8682__3284	100	0	0	0	
XGene8683__9023	100	0	0	0	
XGene8684__9023	100	0	0	0	
XGene8685__1593	100	0	0	0	
XGene8685__1593_reverse	100	0	0	0	
XMetab__CE4874___m____	100	0	0	0	
XGene8686__HMR_1834	100	0	0	0	
XGene8686__HMR_1834_reverse	100	0	0	0	
XMetab__M01989___c____	100	0	0	0	
XGene8687__1576	100	0	0	0	
XGene8688__412	100	0	0	0	
XGene8691__51004	100	0	0	0	
XGene8691__1571	100	0	0	0	
XGene8691__285440	100	0	0	0	
XMetab__M00606___m____	100	0	0	0	
XGene8692__1583	100	0	0	0	
XMetab__M00579___m____	100	0	0	0	
XGene8693__1583	100	0	0	0	
XGene8694__1589	100	0	0	0	
XMetab__M00605___c____	100	0	0	0	
XGene8695__3283	100	0	0	0	
XGene8695__3284	100	0	0	0	
XGene8696__1586	100	0	0	0	
XGene8697__1589	100	0	0	0	
XMetab__M00406___c____	100	0	0	0	
XGene8698__3283	100	0	0	0	
XGene8698__3284	100	0	0	0	
XGene8699__1586	100	0	0	0	
XGene8700__6820	100	0	0	0	
XGene8701__3283	100	0	0	0	
XGene8701__3284	100	0	0	0	
XGene8702__3283	100	0	0	0	
XGene8702__3284	100	0	0	0	
XMetab__M01075___c____	100	0	0	0	
XGene8703__3283	100	0	0	0	
XGene8703__3284	100	0	0	0	
XMetab__M01075___r____	100	0	0	0	
XGene8704__3283	100	0	0	0	
XGene8704__3284	100	0	0	0	
XGene8705__6716	100	0	0	0	
XGene8705__79644	100	0	0	0	
XGene8705__6715	100	0	0	0	
XGene8706__3283	100	0	0	0	
XGene8706__3284	100	0	0	0	
XMetab__M02760___c____	100	0	0	0	
XGene8707__3283	100	0	0	0	
XGene8707__3284	100	0	0	0	
XGene8708__1586	100	0	0	0	
XGene8709__3283	100	0	0	0	
XGene8709__3284	100	0	0	0	
XMetab__M02761___c____	100	0	0	0	
XGene8710__3283	100	0	0	0	
XGene8710__3284	100	0	0	0	
XGene8711__1589	100	0	0	0	
XGene8712__1584	100	0	0	0	
XGene8712__1585	100	0	0	0	
XMetab__657311___c____	100	0	0	0	
XGene8713__1589	100	0	0	0	
XMetab__M00603___c____	100	0	0	0	
XGene8714__1586	100	0	0	0	
XMetab__M00285___c____	100	0	0	0	
XGene8715__1589	100	0	0	0	
XGene8716__1584	100	0	0	0	
XGene8716__1585	100	0	0	0	
XGene8717__3290	100	0	0	0	
XGene8718__HMR_2002	100	0	0	0	
XGene8718__HMR_2002_reverse	100	0	0	0	
XGene8719__1589	100	0	0	0	
XMetab__crtstrn___m____	100	0	0	0	
XGene8720__1585	100	0	0	0	
XMetab__M00429___m____	100	0	0	0	
XGene8721__1585	100	0	0	0	
XGene8722__6718	100	0	0	0	
XGene8722__6718_reverse	100	0	0	0	
XMetab__222865___c____	100	0	0	0	
XGene8723__1646	100	0	0	0	
XGene8723__1645	100	0	0	0	
XGene8723__8644	100	0	0	0	
XGene8723__1109	100	0	0	0	
XGene8724__1646	100	0	0	0	
XGene8724__1645	100	0	0	0	
XGene8724__8644	100	0	0	0	
XGene8724__1109	100	0	0	0	
XGene8725__64816	100	0	0	0	
XGene8725__1565	100	0	0	0	
XGene8725__1577	100	0	0	0	
XGene8725__1562	100	0	0	0	
XGene8725__1571	100	0	0	0	
XGene8725__1573	100	0	0	0	
XGene8725__1588	100	0	0	0	
XGene8725__1545	100	0	0	0	
XGene8725__1559	100	0	0	0	
XGene8725__1558	100	0	0	0	
XGene8725__1543	100	0	0	0	
XGene8725__1544	100	0	0	0	
XGene8725__1580	100	0	0	0	
XGene8725__113612	100	0	0	0	
XGene8725__1576	100	0	0	0	
XGene8725__1551	100	0	0	0	
XGene8725__1557	100	0	0	0	
XGene8725__29785	100	0	0	0	
XGene8725__57834	100	0	0	0	
XGene8725__199974	100	0	0	0	
XGene8725__66002	100	0	0	0	
XGene8725__260293	100	0	0	0	
XGene8725__11283	100	0	0	0	
XGene8725__1555	100	0	0	0	
XGene8725__1572	100	0	0	0	
XGene8725__1553	100	0	0	0	
XGene8725__1549	100	0	0	0	
XGene8725__1548	100	0	0	0	
XGene8726__8630	100	0	0	0	
XGene8726__3294	100	0	0	0	
XGene8726__158160	100	0	0	0	
XGene8726__3292	100	0	0	0	
XGene8726__7923	100	0	0	0	
XGene8726__51478	100	0	0	0	
XGene8726__51144	100	0	0	0	
XGene8726__51170	100	0	0	0	
XMetab__CE5253___c____	100	0	0	0	
XGene8728__4353	100	0	0	0	
XGene8728__4353_reverse	100	0	0	0	
XMetab__44348689___c____	100	0	0	0	
XGene8728__7173	100	0	0	0	
XGene8728__7173_reverse	100	0	0	0	
XGene8728__9588	100	0	0	0	
XGene8728__9588_reverse	100	0	0	0	
XGene8728__4025	100	0	0	0	
XGene8728__4025_reverse	100	0	0	0	
XGene8728__8288	100	0	0	0	
XGene8728__8288_reverse	100	0	0	0	
XMetab__CE5253___l____	100	0	0	0	
XGene8729__4353	100	0	0	0	
XGene8729__4353_reverse	100	0	0	0	
XMetab__44348689___l____	100	0	0	0	
XGene8729__7173	100	0	0	0	
XGene8729__7173_reverse	100	0	0	0	
XGene8729__9588	100	0	0	0	
XGene8729__9588_reverse	100	0	0	0	
XGene8729__4025	100	0	0	0	
XGene8729__4025_reverse	100	0	0	0	
XGene8729__8288	100	0	0	0	
XGene8729__8288_reverse	100	0	0	0	
XGene8731__HMR_2114	100	0	0	0	
XGene8733__60481	100	0	0	0	
XGene8733__64834	100	0	0	0	
XGene8733__6785	100	0	0	0	
XGene8733__83401	100	0	0	0	
XGene8733__79993	100	0	0	0	
XGene8733__79071	100	0	0	0	
XGene8733__54898	100	0	0	0	
XGene8734__51495	100	0	0	0	
XGene8734__192286	100	0	0	0	
XGene8734__9200	100	0	0	0	
XGene8734__401494	100	0	0	0	
XGene8734__201562	100	0	0	0	
XGene8735__9524	100	0	0	0	
XGene8735__253017	100	0	0	0	
XGene8736__60481	100	0	0	0	
XGene8736__64834	100	0	0	0	
XGene8736__6785	100	0	0	0	
XGene8736__83401	100	0	0	0	
XGene8736__79993	100	0	0	0	
XGene8736__79071	100	0	0	0	
XGene8736__54898	100	0	0	0	
XGene8737__60481	100	0	0	0	
XGene8737__64834	100	0	0	0	
XGene8737__6785	100	0	0	0	
XGene8737__83401	100	0	0	0	
XGene8737__79993	100	0	0	0	
XGene8737__79071	100	0	0	0	
XGene8737__54898	100	0	0	0	
XMetab__3ohxccoa___c____	100	0	0	0	
XGene8738__51144	100	0	0	0	
XMetab__M00783___c____	100	0	0	0	
XGene8739__51495	100	0	0	0	
XGene8739__192286	100	0	0	0	
XGene8739__9200	100	0	0	0	
XGene8739__401494	100	0	0	0	
XGene8739__201562	100	0	0	0	
XMetab__M00049___c____	100	0	0	0	
XGene8740__9524	100	0	0	0	
XGene8740__253017	100	0	0	0	
XGene8741__60481	100	0	0	0	
XGene8741__64834	100	0	0	0	
XGene8741__6785	100	0	0	0	
XGene8741__83401	100	0	0	0	
XGene8741__79993	100	0	0	0	
XGene8741__79071	100	0	0	0	
XGene8741__54898	100	0	0	0	
XMetab__M00887___c____	100	0	0	0	
XGene8742__51144	100	0	0	0	
XMetab__M00790___c____	100	0	0	0	
XGene8743__51495	100	0	0	0	
XGene8743__192286	100	0	0	0	
XGene8743__9200	100	0	0	0	
XGene8743__401494	100	0	0	0	
XGene8743__201562	100	0	0	0	
XMetab__M00054___c____	100	0	0	0	
XGene8744__9524	100	0	0	0	
XGene8744__253017	100	0	0	0	
XGene8745__60481	100	0	0	0	
XGene8745__64834	100	0	0	0	
XGene8745__6785	100	0	0	0	
XGene8745__83401	100	0	0	0	
XGene8745__79993	100	0	0	0	
XGene8745__79071	100	0	0	0	
XGene8745__54898	100	0	0	0	
XMetab__M00873___c____	100	0	0	0	
XGene8746__51144	100	0	0	0	
XMetab__M00778___c____	100	0	0	0	
XGene8747__51495	100	0	0	0	
XGene8747__192286	100	0	0	0	
XGene8747__9200	100	0	0	0	
XGene8747__401494	100	0	0	0	
XGene8747__201562	100	0	0	0	
XMetab__M00044___c____	100	0	0	0	
XGene8748__9524	100	0	0	0	
XGene8748__253017	100	0	0	0	
XGene8749__60481	100	0	0	0	
XGene8749__64834	100	0	0	0	
XGene8749__6785	100	0	0	0	
XGene8749__83401	100	0	0	0	
XGene8749__79993	100	0	0	0	
XGene8749__79071	100	0	0	0	
XGene8749__54898	100	0	0	0	
XMetab__M00907___c____	100	0	0	0	
XGene8750__51144	100	0	0	0	
XMetab__M00802___c____	100	0	0	0	
XGene8751__51495	100	0	0	0	
XGene8751__192286	100	0	0	0	
XGene8751__9200	100	0	0	0	
XGene8751__401494	100	0	0	0	
XGene8751__201562	100	0	0	0	
XMetab__M00067___c____	100	0	0	0	
XGene8752__9524	100	0	0	0	
XGene8753__6319	100	0	0	0	
XGene8753__79966	100	0	0	0	
XGene8754__6319	100	0	0	0	
XGene8754__79966	100	0	0	0	
XGene8755__6319	100	0	0	0	
XGene8755__79966	100	0	0	0	
XGene8756__6319	100	0	0	0	
XGene8756__79966	100	0	0	0	
XGene8757__6319	100	0	0	0	
XGene8757__79966	100	0	0	0	
XGene8758__6319	100	0	0	0	
XGene8758__79966	100	0	0	0	
XGene8759__6319	100	0	0	0	
XGene8759__79966	100	0	0	0	
XGene8760__6319	100	0	0	0	
